FRNM_NM,RN_ADDR,OPR_TIME_INFO,RPRS_TELNO,HMPG_URL,LA_VLUE,LO_VLUE
24시지구촌동물메디컬센터,서울특별시 구로구 중앙로15길 107 (고척동),월 00:00 - 24:00 | 화 00:00 - 24:00 | 수 00:00 - 24:00 | 목 00:00 - 24:00 | 금 00:00 - 24:00 | 토 00:00 - 24:00 | 일 00:00 - 24:00 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간 | 13:00 - 14:00 휴게시간 | 18:00 - 19:00 휴게시간,0507-1401-7582,https://www.instagram.com/jiguchon_24ah,37.49821091,126.8858643
24시청담우리동물병원,서울특별시 강남구 삼성로 614 (삼성동),매일 00:00 - 24:00 ,02-541-7515,https://blog.naver.com/cdwoori,37.51449203,127.0528564
24시청주i동물병원,충청북도 청주시 청원구 충청대로 103 (율량동),매일 09:00 - 22:00 ,0507-1407-9975,,36.66586685,127.4930954
24시청주나음동물메디컬,충청북도 청주시 상당구 1순환로 1233 (용암동),매일 00:00 - 24:00 ,0507-1339-1275,https://blog.naver.com/naeum2018,36.60702133,127.5030823
24시청주이음동물의료센터,경기도 수원시 장안구 서부로 2095 (율전동),매일 00:00 - 24:00 ,0507-1389-3135,https://blog.naver.com/eumamc1,36.63534927,127.4230652
24시타임동물메디컬센터,대전광역시 서구 둔산로65번길 57 (둔산동),매일 00:00 - 24:00 ,0507-1460-2781,https://youtube.com/,36.35155869,127.3803101
24시튼튼동물의료센터,경기도 하남시 미사강변동로 82 (망월동),매일 00:00 - 24:00 ,0507-1397-5277,http://www.ttamc.co.kr,37.56248474,127.193573
24시팔용feel동물병원,경상남도 창원시 의창구 평산로 102 (팔용동),월 09:30 - 19:30 | 화 09:30 - 19:30 | 수 정기휴무 (매주 수요일) | 목 09:30 - 19:30 | 금 09:30 - 19:30 | 토 09:30 - 17:30 | 일 정기휴무 (매주 일요일) | 12:00 - 13:30 휴게시간 | 19:00 접수마감 | 12:00 - 13:30 휴게시간 | 19:00 접수마감 | 12:00 - 13:30 휴게시간 | 19:00 접수마감 | 12:00 - 13:30 휴게시간 | 19:00 접수마감 | 12:00 - 13:30 휴게시간 | 17:00 접수마감,055-255-1275,,35.25215912,128.6199646
24시퍼스트동물의료센터,"인천광역시 미추홀구 경원대로 890 (주안동, 보미 리즌빌)",매일 00:00 - 24:00 ,0507-1438-6333,https://www.instagram.com/,37.4621582,126.690239
24시페토피아동물병원,서울특별시 송파구 오금로 203 (방이동),,02-414-0075,http://petopi.aym.co.kr/,37.50814056,127.1166306
24시포인트동물의료센터,서울 동작구 여의대방로22길 121 보라매자이아파트 ,매일 00:00 - 24:00 ,032-882-8275,http://pointamc.com/,37.45451355,126.6399994
24시프라임동물병원,대구광역시 달서구 비슬로 2746 (대곡동),월 10:00 - 21:00 | 화 10:00 - 21:00 | 수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 19:00 | 일 11:00 - 18:00,053-631-9966,,35.81030655,128.5153046
핸즈동물의료센터,경기도 화성시 동탄대로 489 (오산동),월 09:30 - 21:00 | 화 09:30 - 21:00 | 수 09:30 - 21:00 | 목 09:30 - 21:00 | 금 09:30 - 21:00 | 토 09:30 - 18:00 | 일 09:30 - 18:00 | 17:30 접수마감 | 20:30 접수마감 | 20:30 접수마감 | 20:30 접수마감 | 20:30 접수마감 | 20:30 접수마감 | 17:30 접수마감,0507-1307-2115,https://blog.naver.com/24hands,37.19736099,127.0982666
24아프리카동물메디컬센터,대전광역시 서구 문정로112번안길 16-14 (탄방동),매일 00:00 - 24:00 | 12:00 - 13:00 휴게시간,042-486-7581,http://dj-aamc.co.kr,36.34549713,127.3817215
24타임즈동물의료센터,경기도 수원시 팔달구 경수대로 486 (인계동),매일 00:00 - 24:00 | 12:00 - 13:30 휴게시간,0507-1443-3502,https://blog.naver.com/timesamc,37.26928711,127.0280533
25시 죽곡동물병원,인천광역시 연수구 먼우금로252번길 27-10 (연수동),월 09:30 - 18:30 | 화 09:30 - 18:30 | 수 09:30 - 18:30 | 목 09:30 - 18:30 | 금 09:30 - 18:30 | 토 09:30 - 18:00 | 일 정기휴무 (매주 일요일) | 12:00 - 16:00 휴게시간 | 18:00 접수마감 | 12:00 - 16:00 휴게시간 | 18:00 접수마감 | 12:00 - 16:00 휴게시간 | 18:00 접수마감 | 12:00 - 16:00 휴게시간 | 18:00 접수마감 | 12:00 - 16:00 휴게시간 | 18:00 접수마감 | 12:00 - 16:00 휴게시간 | 17:30 접수마감,053-587-8765,https://blog.naver.com/25jukgok,35.85496902,128.4640045
25시동물병원,"서울특별시 노원구 한글비석로8길 20 (중계동, 대림벽산아파트)",월 09:30 - 20:00 | 화 09:30 - 20:00 | 수 09:30 - 20:00 | 목 09:30 - 20:00 | 금 09:30 - 20:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일),02-935-0075,,37.64783859,127.0783691
25시동물병원,부산광역시 남구 수영로168번길 34-20 (대연동),월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,051-635-0402,,35.13651276,129.0714264
25시동물병원,경기도 성남시 중원구 산성대로504번길 1 (은행동),월 09:00 - 19:30 | 화 09:00 - 19:30 | 수 09:00 - 19:30 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 13:00 - 14:00 휴게시간 | 16:30 접수마감,031-731-0025,,37.45604324,127.1629639
25시종합동물병원,대구광역시 달서구 월배로 330-1 (송현동),월 09:00 - 18:30 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 13:30 - 19:00 | 금 09:00 - 18:00 | 토 09:00 - 18:00 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:00 - 13:00 휴게시간,053-651-1101,,35.82482147,128.5468445
25시종합동물병원,경기도 오산시 성호대로 97 (오산동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일) | 12:00 - 13:30 휴게시간 | 18:00 접수마감 | 12:00 - 13:30 휴게시간 | 18:00 접수마감 | 12:00 - 13:30 휴게시간 | 18:00 접수마감 | 12:00 - 13:30 휴게시간 | 18:00 접수마감 | 12:00 - 13:30 휴게시간 | 18:00 접수마감 | 13:00 접수마감,031-378-1114,https://blog.naver.com/dvmroh,37.14902878,127.0722046
365 마음동물병원,서울특별시 구로구 오리로 1286 (궁동),매일 10:00 - 20:00 | 13:00 - 14:00 휴게시간,02-2611-5223,https://www.instagram.com/365maeum_ah,37.49627686,126.8299942
365 한가람동물의료센터,서울특별시 영등포구 도신로 252 (신길동),매일 10:00 - 21:00 | 13:00 - 14:00 휴게시간,0507-1439-7804,https://blog.naver.com/hangaramamc24,37.51343155,126.9185486
365동물병원,서울특별시 도봉구 방학로 54 (방학동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일),02-6402-0365,https://blog.naver.com/365ah,37.66297531,127.0463486
365동물병원 분당점,경기도 성남시 분당구 미금일로90번길 32 (구미동),월 10:00 - 18:00 | 화 10:00 - 20:00 | 수 14:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 18:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 17:40 접수마감 | 13:00 - 14:00 휴게시간 | 19:40 접수마감 | 19:40 접수마감 | 13:00 - 14:00 휴게시간 | 19:40 접수마감 | 13:00 - 14:00 휴게시간 | 17:40 접수마감 | 13:00 - 14:00 휴게시간 | 17:40 접수마감,0507-1449-0365,http://instagram.com/bundang365,37.3489418,127.110466
365동판교동물병원,경기도 성남시 분당구 판교역로14번길 20 (백현동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일) | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간,0507-1340-7582,https://blog.naver.com/eastpangyoah,37.38547516,127.1114426
365신원당동물병원,경기도 고양시 덕양구 호국로790번길 88 (성사동),,031-963-0075,https://blog.naver.com/vetfriends,37.65444946,126.8404007
24시4U동물메디컬센터,경기도 안산시 단원구 광덕대로 142 (고잔동),매일 00:00 - 24:00 | 12:00 - 13:00 휴게시간,031-364-8220,http://포유동물병원.com,37.30902863,126.8306351
ABC동물병원,대전 서구 도안동로 234 후문 ,월 09:30 - 20:00 | 화 09:30 - 20:00 | 수 정기휴무 (매주 수요일) | 목 09:30 - 20:00 | 금 09:30 - 20:00 | 토 09:30 - 20:00 | 일 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감 | 13:00 - 14:00 휴게시간 | 19:30 접수마감,02-3471-0075,https://blog.naver.com/abcanimalhospital,37.49206924,127.0256958
ABC동물병원,부산광역시 수영구 수영로 618-1 (광안동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 14:30 | 일 정기휴무 (매주 일요일) | 12:30 - 14:00 휴게시간 | 18:30 접수마감 | 12:30 - 14:00 휴게시간 | 18:30 접수마감 | 12:30 - 14:00 휴게시간 | 18:30 접수마감 | 12:30 - 14:00 휴게시간 | 18:30 접수마감 | 12:30 - 14:00 휴게시간 | 18:30 접수마감 | 14:00 접수마감,051-761-2502,,35.16092682,129.1140137
ACE동물병원,"인천광역시 연수구 센트럴로 194 (송도동, 더샵 센트럴파크2)",월 09:40 - 19:30 | 화 09:40 - 19:30 | 수 09:40 - 19:30 | 목 09:40 - 19:30 | 금 09:40 - 19:30 | 토 09:40 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 16:00 접수마감,0507-1438-7584,https://blog.naver.com/aceamc,37.39378738,126.6418762
AK동물병원,경기도 용인시 기흥구 서천서로12번길 4-5 (서천동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 정보없음 | 일 정기휴무 (매주 일요일),033-242-2112,http://www.akanimal.com/,37.87594223,127.7210846
AP동물병원,경기도 용인시 수지구 수지로 421 (동천동),월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 19:00 | 일 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간 | 12:00 - 13:00 휴게시간,031-263-0085,https://www.instagram.com/ap_animal_hospital/,37.33426666,127.0974655
AVC동물메디컬센터,인천광역시 계양구 경명대로 1099 (계산동),월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,032-547-4788,https://blog.naver.com/avchosto,37.54374313,126.7291412
BAC바른동물병원,경상북도 안동시 운동장길 10 (정하동),월 10:00 - 18:00 | 화 10:00 - 18:00 | 수 10:00 - 18:00 | 목 10:00 - 18:00 | 금 10:00 - 18:00 | 토 10:00 - 13:00 | 일 정기휴무 (매주 일요일) | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간,054-900-7582,http://pf.kakao.com/_gGadT,36.55111313,128.7205353
BB동물병원,경상북도 구미시 인동46길 24 (구평동),월 09:30 - 18:30 | 화 09:30 - 18:30 | 수 09:30 - 18:30 | 목 09:30 - 18:30 | 금 09:30 - 18:30 | 토 09:30 - 17:30 | 일 정기휴무 (매주 일요일) | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간 | 12:30 - 14:00 휴게시간,052-211-7599,http://cafe.naver.com/bbanimalclinic,35.56872177,129.2433167
BS조은동물병원,부산광역시 해운대구 윗반송로31번길 73 (반송동),,051-544-7588,,35.23055649,129.1569977
CM동물병원,충청북도 진천군 광혜원면 화랑2길 12-4,월 정기휴무 (매주 월요일) | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 18:00 | 일 10:00 - 15:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,043-533-8868,,36.99353027,127.4374771
CT종합동물병원,"서울특별시 마포구 만리재로 74 (신공덕동, 신공덕2차삼성래미안)",,02-6375-0075,,37.54645157,126.9589157
디앤씨동물병원,인천광역시 남동구 백범로 457 (간석동),월 09:30 - 19:30 | 화 09:30 - 19:30 | 수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 19:30 | 토 09:30 - 18:30 | 일 정기휴무 (매주 일요일),0507-1380-7525,https://blog.naver.com/plus10815,37.46790314,126.7001877
Dr 오즈동물병원,경기도 성남시 분당구 분당로263번길 39 (서현동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 15:00 | 일 정기휴무 (매주 일요일) | 12:30 - 13:00 휴게시간 | 18:30 접수마감 | 12:30 - 13:00 휴게시간 | 18:30 접수마감 | 12:30 - 13:00 휴게시간 | 18:30 접수마감 | 12:30 - 13:00 휴게시간 | 18:30 접수마감 | 12:30 - 13:00 휴게시간 | 18:30 접수마감 | 14:30 접수마감,031-701-8225,https://blog.naver.com/anes1225,37.37202072,127.1401749
Dr.주 동물병원,서울특별시 강동구 양재대로 1376 (둔촌동),,02-470-0030,https://blog.naver.com/bestoda,37.52881622,127.1371689
DS동물병원,서울특별시 관악구 조원중앙로 3 (신림동),월 정기휴무 (매주 월요일) | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일),02-837-0837,http://pf.kakao.com/_xjwhxbK,37.48033142,126.904068
e 동물메디컬센터,전라남도 무안군 삼향읍 남악2로74번가길 4-11,월(8/26) 휴무 | 화(8/27) 휴무 | 수(8/28) 휴무 | 목(8/29) 휴무 | 금 09:30 - 18:30 | 토 09:30 - 16:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:00 접수마감 | 13:00 - 14:00 휴게시간 | 15:30 접수마감,0507-1406-7067,,34.81337357,126.4592133
FM동물메디컬센터,경기도 고양시 덕양구 화중로 76 (화정동),매일 00:00 - 24:00 ,0507-1430-7975,http://fmamc.kr/,37.63393402,126.831131
GD동물병원,경북 경주시 용담로92번길 11-2 유원아파트 ,월 10:00 - 19:30 | 화 10:00 - 19:30 | 수 10:00 - 19:30 | 목 10:00 - 19:30 | 금 10:00 - 19:30 | 토 10:00 - 16:30 | 일 정기휴무 (매주 일요일) | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:30 - 13:30 휴게시간 | 12:00 - 13:00 휴게시간,0507-1419-8822,,37.54824066,127.1730804
G자이언츠동물병원,부산광역시 동래구 사직북로 26 2층 자이언츠동물병원,매일 09:00~21:00  | 공휴일 09:00~21:00  | 토요일 09:00~21:00  | 일요일 09:00~21:00  | 일요일/공휴일/야간응급진료,051-512-7582,https://www.instagram.com/giantsanimalhospital,35.19820786,129.0604095
H동물병원,서울특별시 강북구 삼양로27길 35-21 (미아동),,02-984-7588,https://blog.naver.com/hpetdoc,37.61797714,127.0189362
ing동물병원,부산광역시 해운대구 대천로 114 (좌동),월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 19:00 | 일 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,0507-1371-5575,https://blog.naver.com/inganimal75,35.17482758,129.1747131
JH동물병원,대전광역시 서구 신갈마로 266 (갈마동),월 09:30 - 19:30 | 화 09:30 - 19:30 | 수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 19:30 | 토 정보없음 | 일 정보없음,042-531-1533,,36.35678101,127.3710251
JM SEOUL 동물병원,경상남도 함안군 칠서면 청계2길 25-3,,,,35.3332901,128.4985962
J동물병원,인천광역시 서구 청라커낼로 270 (청라동),"월 10:00 - 18:00 | 화 10:00 - 18:00 | 수 10:00 - 18:00 | 목 10:00 - 18:00 | 금 10:00 - 18:00 | 토 10:00 - 18:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 12:30, 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 17:30 접수마감 | 13:00 - 14:00 휴게시간 | 12:30, 17:30 접수마감",,https://blog.naver.com/janimal7582,37.53253555,126.6449661
KASMINE 동물심혈관신장센터,경기도 성남시 분당구 미금로 43 (구미동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일),031-716-9001,http://kasmine.co.kr,37.33708954,127.1159592
KU건국동물병원,충청남도 예산군 예산읍 벚꽃로 153,월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간 | 13:00 - 14:00 휴게시간,041-335-1023,,36.69416428,126.8363266
LaRa동물병원,"대구광역시 북구 침산로 153 (침산동, 명성푸르지오)",월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 19:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 13:00 - 14:00 휴게시간 | 18:30 접수마감,0507-1392-1375,https://blog.naver.com/lara-ah,35.88902664,128.5897369
